Subject ID,Player Name,Group,Time from TOA (months),Chronological Age,Height (cm),Sitting Height (cm),Leg Length (cm),Weight (kg),TOA Age,TOA Height,PHVA Age,PHVA Height,FHA Age,FHA Height,Maturity Offset,Growth Tempo,Father's Height (cm),Mother's Height (cm),Predicted Adult Height (cm),A,B,C,D,% Pred Adult Height,Bio Band
Late_3,Caleb Patterson,Late,24,13.26,152.25,77.24,75.61,42.63,11.26,140.41,15.18,161.79,18.18,200.52,-1.92,8.68,183.4,163.9,178.14,-7.13,0.59,-0.00116,0.61,0.85,PHV Initial Stage
Late_3,Caleb Patterson,Late,27,13.51,154.42,77.92,76.12,44.74,11.26,140.41,15.25,162.66,18.25,207.49,-1.74,9.60,183.4,163.9,179.41,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_3,Caleb Patterson,Late,30,13.76,156.82,78.23,77.62,44.2,11.26,140.41,15.35,163.74,18.35,177.86,-1.59,5.28,183.4,163.9,180.83,-7.13,0.59,-0.00116,0.61,0.87,PHV Initial Stage
Late_3,Caleb Patterson,Late,33,14.01,158.14,79.01,78.68,44.72,11.26,140.41,15.40,161.26,18.40,175.26,-1.39,4.88,183.4,163.9,176.36,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_3,Caleb Patterson,Late,36,14.26,159.36,79.42,79.34,45.73,11.26,140.41,15.49,161.88,18.49,197.40,-1.23,7.88,183.4,163.9,177.10,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_3,Caleb Patterson,Late,39,14.51,161.33,79.23,80.47,45.95,11.26,140.41,15.66,162.93,18.66,178.29,-1.15,5.12,183.4,163.9,178.29,-5.76,0.61,-0.00083,0.55,0.90,PHV Second Stage
Late_3,Caleb Patterson,Late,42,14.76,162.61,80.65,81.49,46.85,11.26,140.41,15.62,163.31,18.62,175.74,-0.86,4.80,183.4,163.9,179.06,-5.76,0.61,-0.00083,0.55,0.91,PHV Second Stage
Late_3,Caleb Patterson,Late,45,15.01,163.81,81.54,81.74,46.52,11.26,140.41,15.64,160.83,18.64,189.14,-0.63,6.60,183.4,163.9,174.81,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_3,Caleb Patterson,Late,48,15.26,165.46,82.33,83.2,47.87,11.26,140.41,15.68,161.57,18.68,207.49,-0.42,9.04,183.4,163.9,175.94,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_3,Caleb Patterson,Late,51,15.51,167.72,82.88,83.6,48.44,11.26,140.41,15.74,162.62,18.74,188.90,-0.23,6.48,183.4,163.9,177.49,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_3,Caleb Patterson,Late,54,15.76,169.34,83.6,85.03,49.15,11.26,140.41,15.79,163.37,18.79,181.05,-0.03,5.40,183.4,163.9,178.60,-4.51,0.69,-0.00059,0.43,0.95,PHV Second Stage
Late_3,Caleb Patterson,Late,57,16.01,170.69,84.34,85.55,49.11,11.26,140.41,15.82,161.53,18.82,180.63,0.19,5.32,183.4,163.9,175.43,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_3,Caleb Patterson,Late,60,16.26,172.02,84.45,86.23,50,11.26,140.41,15.94,162.42,18.94,181.27,0.32,5.32,183.4,163.9,176.54,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_4,Ezra Bryant,Late,0,11.49,138.1,70.98,68.13,32.59,11.49,138.10,14.83,158.91,17.83,208.83,-3.34,11.16,174.5,171.7,177.62,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_4,Ezra Bryant,Late,3,11.74,140.89,71.75,68.8,33.59,11.49,138.10,14.90,160.21,17.90,158.35,-3.16,3.16,174.5,171.7,179.68,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_4,Ezra Bryant,Late,6,11.99,141.68,71.74,70.69,34.79,11.49,138.10,15.05,160.97,18.05,184.54,-3.06,7.08,174.5,171.7,180.25,-10.01,0.74,-0.00242,0.58,0.79,Pre-Pubertal
Late_4,Ezra Bryant,Late,9,12.24,143.45,71.98,71.79,35.35,11.49,138.10,15.17,159.68,18.17,182.75,-2.93,6.68,174.5,171.7,177.24,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_4,Ezra Bryant,Late,12,12.49,145.12,73.22,73.16,36.29,11.49,138.10,15.19,160.30,18.19,137.30,-2.70,-0.12,174.5,171.7,178.30,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_4,Ezra Bryant,Late,15,12.74,145.09,73.75,74.44,38.28,11.49,138.10,15.28,160.52,18.28,223.12,-2.54,12.52,174.5,171.7,178.26,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_4,Ezra Bryant,Late,18,12.99,148.22,74.1,75.3,38.37,11.49,138.10,15.39,161.93,18.39,183.64,-2.40,6.60,174.5,171.7,180.26,-8.61,0.64,-0.00167,0.62,0.82,Pre-Pubertal
Late_4,Ezra Bryant,Late,21,13.24,149.87,74.95,76.53,40.84,11.49,138.10,15.44,159.87,18.44,178.69,-2.20,5.84,174.5,171.7,176.40,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_4,Ezra Bryant,Late,24,13.49,151.33,75.2,77.36,40,11.49,138.10,15.56,160.65,18.56,165.53,-2.07,3.88,174.5,171.7,177.27,-7.13,0.59,-0.00116,0.61,0.85,PHV Initial Stage
Late_4,Ezra Bryant,Late,27,13.74,152.3,75.79,78.36,41.74,11.49,138.10,15.64,161.16,18.64,179.56,-1.90,5.80,174.5,171.7,177.84,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_4,Ezra Bryant,Late,30,13.99,153.75,76.8,79.67,42.65,11.49,138.10,15.66,161.71,18.66,188.60,-1.67,7.04,174.5,171.7,178.69,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_4,Ezra Bryant,Late,33,14.24,155.51,77.07,81.08,43.28,11.49,138.10,15.78,159.50,18.78,177.46,-1.54,5.40,174.5,171.7,174.47,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_4,Ezra Bryant,Late,36,14.49,156.86,77.49,81.58,44.28,11.49,138.10,15.87,160.17,18.87,185.34,-1.38,6.40,174.5,171.7,175.29,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_4,Ezra Bryant,Late,39,14.74,158.46,78.4,83.21,45.66,11.49,138.10,15.90,160.81,18.90,202.45,-1.16,8.68,174.5,171.7,176.25,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_4,Ezra Bryant,Late,42,14.99,160.63,78.65,84.41,46.51,11.49,138.10,16.02,161.84,19.02,174.84,-1.03,4.88,174.5,171.7,177.56,-5.76,0.61,-0.00083,0.55,0.90,PHV Second Stage
Late_4,Ezra Bryant,Late,45,15.24,161.85,79.07,84.71,47.47,11.49,138.10,16.11,159.39,19.11,201.78,-0.87,8.36,174.5,171.7,173.23,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_4,Ezra Bryant,Late,48,15.49,163.94,80.08,86.89,49,11.49,138.10,16.12,160.29,19.12,164.05,-0.63,3.40,174.5,171.7,174.66,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_4,Ezra Bryant,Late,51,15.74,164.79,80.42,87.57,49.35,11.49,138.10,16.22,160.83,19.22,192.83,-0.48,7.08,174.5,171.7,175.24,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_4,Ezra Bryant,Late,54,15.99,166.56,81.27,88.86,50.27,11.49,138.10,16.25,161.62,19.25,175.65,-0.26,4.84,174.5,171.7,176.45,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_4,Ezra Bryant,Late,57,16.24,167.77,81.65,89.63,50.5,11.49,138.10,16.34,159.57,19.34,176.72,-0.10,4.92,174.5,171.7,172.86,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_4,Ezra Bryant,Late,60,16.49,169,81.66,91.06,52.34,11.49,138.10,16.49,160.45,19.49,177.44,0.00,4.92,174.5,171.7,173.88,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_5,Owen Washington,Late,0,11.21,139.99,70.9,68.76,39.85,11.21,139.99,14.67,162.04,17.67,187.76,-3.46,7.40,179.7,174.2,181.17,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_5,Owen Washington,Late,3,11.46,141.84,71.62,69.14,41.14,11.21,139.99,14.74,163.00,17.74,183.89,-3.28,6.72,179.7,174.2,182.53,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_5,Owen Washington,Late,6,11.71,143.52,72.38,70.51,42.19,11.21,139.99,14.81,163.88,17.81,167.46,-3.10,4.16,179.7,174.2,183.76,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_5,Owen Washington,Late,9,11.96,144.56,73.86,71.66,42.92,11.21,139.99,14.81,164.27,17.81,199.63,-2.85,9.04,179.7,174.2,184.52,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_5,Owen Washington,Late,12,12.21,146.82,74.25,72.93,43.52,11.21,139.99,14.91,163.04,17.91,193.87,-2.70,8.04,179.7,174.2,181.71,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_5,Owen Washington,Late,15,12.46,148.83,74.48,74.47,44.31,11.21,139.99,15.03,164.09,18.03,186.12,-2.57,6.76,179.7,174.2,182.99,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_5,Owen Washington,Late,18,12.71,150.52,75.19,74.64,45.36,11.21,139.99,15.10,164.87,18.10,226.82,-2.39,12.60,179.7,174.2,184.06,-8.61,0.64,-0.00167,0.62,0.82,Pre-Pubertal
Late_5,Owen Washington,Late,21,12.96,153.67,76.43,76.57,46.26,11.21,139.99,15.11,166.02,18.11,157.37,-2.15,2.52,179.7,174.2,186.06,-8.61,0.64,-0.00167,0.62,0.83,Pre-Pubertal
Late_5,Owen Washington,Late,24,13.21,154.3,77.07,77.38,47.73,11.21,139.99,15.18,163.54,18.18,200.47,-1.97,8.68,179.7,174.2,181.34,-7.13,0.59,-0.00116,0.61,0.85,PHV Initial Stage
Late_5,Owen Washington,Late,27,13.46,156.47,77.83,79.03,48.22,11.21,139.99,15.23,164.41,18.23,190.55,-1.77,7.20,179.7,174.2,182.62,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_5,Owen Washington,Late,30,13.71,158.27,78.5,79.95,48.91,11.21,139.99,15.30,165.19,18.30,183.64,-1.59,6.16,179.7,174.2,183.68,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_5,Owen Washington,Late,33,13.96,159.81,79.49,80.84,49.47,11.21,139.99,15.32,165.77,18.32,192.87,-1.36,7.44,179.7,174.2,184.59,-7.13,0.59,-0.00116,0.61,0.87,PHV Initial Stage
Late_5,Owen Washington,Late,36,14.21,161.67,79.75,82.43,51.08,11.21,139.99,15.43,163.54,18.43,187.06,-1.22,6.52,179.7,174.2,180.29,-5.76,0.61,-0.00083,0.55,0.90,PHV Initial Stage
Late_5,Owen Washington,Late,39,14.46,163.3,80.89,83.06,51.58,11.21,139.99,15.43,164.11,18.43,194.55,-0.97,7.56,179.7,174.2,181.27,-5.76,0.61,-0.00083,0.55,0.90,PHV Second Stage
Late_5,Owen Washington,Late,42,14.71,165.19,80.66,84.65,53.5,11.21,139.99,15.60,165.19,18.60,195.85,-0.89,7.56,179.7,174.2,182.41,-5.76,0.61,-0.00083,0.55,0.91,PHV Second Stage
Late_5,Owen Washington,Late,45,14.96,167.08,81.93,85.48,53.52,11.21,139.99,15.57,165.81,18.57,187.71,-0.61,6.48,179.7,174.2,183.55,-5.76,0.61,-0.00083,0.55,0.91,PHV Second Stage
Late_5,Owen Washington,Late,48,15.21,168.7,82.47,87.41,54.91,11.21,139.99,15.65,163.59,18.65,183.42,-0.44,5.84,179.7,174.2,179.55,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_5,Owen Washington,Late,51,15.46,170.16,83.35,88.33,56.07,11.21,139.99,15.67,164.23,18.67,234.55,-0.21,12.68,179.7,174.2,180.54,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_5,Owen Washington,Late,54,15.71,173.33,83.68,89.1,56.04,11.21,139.99,15.76,165.74,18.76,167.78,-0.05,3.68,179.7,174.2,182.72,-4.51,0.69,-0.00059,0.43,0.95,PHV Second Stage
Late_5,Owen Washington,Late,57,15.96,174.25,84.83,90.8,57.43,11.21,139.99,15.74,166.08,18.74,193.93,0.22,7.16,179.7,174.2,183.34,-4.51,0.69,-0.00059,0.43,0.95,Post-Pubertal
Late_5,Owen Washington,Late,60,16.21,176.04,85.45,91.42,59.22,11.21,139.99,15.79,164.57,18.79,194.28,0.42,7.16,179.7,174.2,180.67,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_6,Nolan West,Late,0,11.48,141.2,71.5,68.63,36.26,11.48,141.20,14.77,163.12,17.77,147.24,-3.29,0.96,183.7,173.6,183.11,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_6,Nolan West,Late,3,11.73,141.44,72.88,69.04,37.64,11.48,141.20,14.78,163.22,17.78,159.58,-3.05,2.92,183.7,173.6,183.27,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_6,Nolan West,Late,6,11.98,142.17,73.37,70.59,37.88,11.48,141.20,14.87,163.81,17.87,173.67,-2.89,5.08,183.7,173.6,183.81,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_6,Nolan West,Late,9,12.23,143.44,74.57,72.34,37.72,11.48,141.20,14.89,162.20,17.89,198.63,-2.66,8.96,183.7,173.6,180.67,-8.61,0.64,-0.00167,0.62,0.79,Pre-Pubertal
Late_6,Nolan West,Late,12,12.48,145.68,75.21,72.88,38.9,11.48,141.20,14.97,163.17,17.97,165.58,-2.49,3.76,183.7,173.6,182.09,-8.61,0.64,-0.00167,0.62,0.80,Pre-Pubertal
Late_6,Nolan West,Late,15,12.73,146.62,76.54,74.31,39.44,11.48,141.20,14.96,163.48,17.96,193.83,-2.23,8.12,183.7,173.6,182.68,-8.61,0.64,-0.00167,0.62,0.80,Pre-Pubertal
Late_6,Nolan West,Late,18,12.98,148.65,76.98,74.49,40.32,11.48,141.20,15.05,164.46,18.05,186.70,-2.07,6.92,183.7,173.6,183.97,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_6,Nolan West,Late,21,13.23,150.38,78.45,75.7,40.75,11.48,141.20,15.03,162.28,18.03,140.68,-1.80,-0.08,183.7,173.6,180.11,-7.13,0.59,-0.00116,0.61,0.83,Pre-Pubertal
Late_6,Nolan West,Late,24,13.48,150.36,79.51,77.07,41.19,11.48,141.20,15.04,162.32,18.04,187.15,-1.56,7.00,183.7,173.6,180.09,-7.13,0.59,-0.00116,0.61,0.83,Pre-Pubertal
Late_6,Nolan West,Late,27,13.73,152.11,80.38,77.69,41.97,11.48,141.20,15.08,162.97,18.08,210.62,-1.35,10.52,183.7,173.6,181.12,-7.13,0.59,-0.00116,0.61,0.84,Pre-Pubertal
Late_6,Nolan West,Late,30,13.98,154.74,81.21,78.73,42.36,11.48,141.20,15.12,163.93,18.12,158.99,-1.14,2.68,183.7,173.6,182.68,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_6,Nolan West,Late,33,14.23,155.41,82.21,79.66,43.77,11.48,141.20,15.13,161.10,18.13,186.15,-0.90,6.76,183.7,173.6,177.46,-5.76,0.61,-0.00083,0.55,0.88,PHV Initial Stage
Late_6,Nolan West,Late,36,14.48,157.1,83.06,80.31,44.26,11.48,141.20,15.16,161.73,18.16,149.21,-0.68,1.20,183.7,173.6,178.48,-5.76,0.61,-0.00083,0.55,0.88,PHV Initial Stage
Late_6,Nolan West,Late,39,14.73,157.4,84.46,81.29,44.84,11.48,141.20,15.11,161.72,18.11,170.12,-0.38,4.36,183.7,173.6,178.66,-5.76,0.61,-0.00083,0.55,0.88,PHV Initial Stage
Late_6,Nolan West,Late,42,14.98,158.49,85.42,82.9,44.72,11.48,141.20,15.12,162.11,18.12,187.70,-0.14,7.00,183.7,173.6,179.32,-5.76,0.61,-0.00083,0.55,0.88,PHV Initial Stage
Late_6,Nolan West,Late,45,15.23,160.24,86.38,83.94,45.95,11.48,141.20,15.13,159.48,18.13,208.75,0.10,10.16,183.7,173.6,174.50,-4.51,0.69,-0.00059,0.43,0.92,PHV Second Stage
Late_6,Nolan West,Late,48,15.48,162.78,86.69,85.41,46.38,11.48,141.20,15.22,160.64,18.22,139.04,0.26,-0.32,183.7,173.6,176.24,-4.51,0.69,-0.00059,0.43,0.92,PHV Second Stage
Late_6,Nolan West,Late,51,15.73,162.7,87.74,85.89,47.33,11.48,141.20,15.21,160.58,18.21,187.75,0.52,6.92,183.7,173.6,176.18,-4.51,0.69,-0.00059,0.43,0.92,PHV Second Stage
Late_6,Nolan West,Late,54,15.98,164.43,89.57,86.52,47.58,11.48,141.20,15.08,160.93,18.08,162.06,0.90,3.16,183.7,173.6,177.37,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_6,Nolan West,Late,57,16.23,165.22,90.2,88.24,48.04,11.48,141.20,15.12,158.13,18.12,159.27,1.11,2.72,183.7,173.6,172.08,-3.49,0.83,-0.00037,0.24,0.96,Post-Pubertal
Late_6,Nolan West,Late,60,16.48,165.9,91.13,89.12,48.99,11.48,141.20,15.12,158.43,18.12,159.25,1.36,2.72,183.7,173.6,172.65,-3.49,0.83,-0.00037,0.24,0.96,Post-Pubertal
Late_7,Miles Freeman,Late,0,11.33,141.23,72.57,69.49,37.26,11.33,141.23,14.57,160.22,17.57,205.13,-3.24,10.24,176.1,163,177.81,-10.01,0.74,-0.00242,0.58,0.79,Pre-Pubertal
Late_7,Miles Freeman,Late,3,11.58,143.79,73.18,70.57,38.14,11.33,141.23,14.66,161.45,17.66,160.97,-3.08,3.12,176.1,163,179.69,-10.01,0.74,-0.00242,0.58,0.80,Pre-Pubertal
Late_7,Miles Freeman,Late,6,11.83,144.57,73.85,72.11,38.49,11.33,141.23,14.73,161.97,17.73,202.18,-2.90,9.52,176.1,163,180.27,-10.01,0.74,-0.00242,0.58,0.80,Pre-Pubertal
Late_7,Miles Freeman,Late,9,12.08,146.95,75.16,72.53,39.51,11.33,141.23,14.74,160.38,17.74,186.35,-2.66,7.04,176.1,163,177.23,-8.61,0.64,-0.00167,0.62,0.83,Pre-Pubertal
Late_7,Miles Freeman,Late,12,12.33,148.71,75.57,74.04,40.79,11.33,141.23,14.84,161.24,17.84,174.82,-2.51,5.16,176.1,163,178.34,-8.61,0.64,-0.00167,0.62,0.83,Pre-Pubertal
Late_7,Miles Freeman,Late,15,12.58,150,76.64,75.13,42,11.33,141.23,14.86,161.74,17.86,192.99,-2.28,7.92,176.1,163,179.15,-8.61,0.64,-0.00167,0.62,0.84,Pre-Pubertal
Late_7,Miles Freeman,Late,18,12.83,151.98,77.85,76.48,41.94,11.33,141.23,14.87,162.45,17.87,146.73,-2.04,0.84,176.1,163,180.42,-8.61,0.64,-0.00167,0.62,0.84,Pre-Pubertal
Late_7,Miles Freeman,Late,21,13.08,152.19,78.56,77.71,43.65,11.33,141.23,14.93,159.97,17.93,200.38,-1.85,8.96,176.1,163,175.58,-7.13,0.59,-0.00116,0.61,0.87,PHV Initial Stage
Late_7,Miles Freeman,Late,24,13.33,154.43,78.8,79.04,43.51,11.33,141.23,15.05,160.97,18.05,167.82,-1.72,3.96,176.1,163,176.91,-7.13,0.59,-0.00116,0.61,0.87,PHV Initial Stage
Late_7,Miles Freeman,Late,27,13.58,155.42,80.17,80.46,45.98,11.33,141.23,15.02,161.23,18.02,194.51,-1.44,7.96,176.1,163,177.48,-7.13,0.59,-0.00116,0.61,0.88,PHV Initial Stage
Late_7,Miles Freeman,Late,30,13.83,157.41,80.89,81.15,45.92,11.33,141.23,15.08,162.01,18.08,169.29,-1.25,4.16,176.1,163,178.66,-7.13,0.59,-0.00116,0.61,0.88,PHV Initial Stage
Late_7,Miles Freeman,Late,33,14.08,158.45,82.33,82.2,46.59,11.33,141.23,15.04,159.50,18.04,194.61,-0.96,7.96,176.1,163,174.29,-5.76,0.61,-0.00083,0.55,0.91,PHV Second Stage
Late_7,Miles Freeman,Late,36,14.33,160.44,82.77,83.51,46.98,11.33,141.23,15.12,160.35,18.12,165.13,-0.79,3.52,176.1,163,175.50,-5.76,0.61,-0.00083,0.55,0.91,PHV Second Stage
Late_7,Miles Freeman,Late,39,14.58,161.32,83.16,84.53,48.36,11.33,141.23,15.21,160.84,18.21,196.51,-0.63,8.04,176.1,163,176.02,-5.76,0.61,-0.00083,0.55,0.92,PHV Second Stage
Late_7,Miles Freeman,Late,42,14.83,163.33,84.84,85.53,49.14,11.33,141.23,15.12,161.34,18.12,161.07,-0.29,2.92,176.1,163,177.24,-5.76,0.61,-0.00083,0.55,0.92,PHV Second Stage
Late_7,Miles Freeman,Late,45,15.08,164.06,85.06,86.88,50.04,11.33,141.23,15.23,159.31,18.23,193.40,-0.15,7.56,176.1,163,173.22,-4.51,0.69,-0.00059,0.43,0.95,PHV Second Stage
Late_7,Miles Freeman,Late,48,15.33,165.95,86.01,87.35,50.39,11.33,141.23,15.24,160.06,18.24,199.25,0.09,8.40,176.1,163,174.52,-4.51,0.69,-0.00059,0.43,0.95,Post-Pubertal
Late_7,Miles Freeman,Late,51,15.58,168.05,87.05,89.09,51.38,11.33,141.23,15.23,160.86,18.23,170.21,0.35,4.20,176.1,163,175.95,-4.51,0.69,-0.00059,0.43,0.96,Post-Pubertal
Late_7,Miles Freeman,Late,54,15.83,169.1,87.52,90.29,52.35,11.33,141.23,15.30,161.41,18.30,189.73,0.53,6.96,176.1,163,176.67,-4.51,0.69,-0.00059,0.43,0.96,Post-Pubertal
Late_7,Miles Freeman,Late,57,16.08,170.84,88.41,90.57,53.45,11.33,141.23,15.30,160.22,18.30,169.68,0.78,4.08,176.1,163,174.55,-3.49,0.83,-0.00037,0.24,0.98,Post-Pubertal
Late_7,Miles Freeman,Late,60,16.33,171.86,89.16,92.56,53.68,11.33,141.23,15.33,160.76,18.33,169.80,1.00,4.08,176.1,163,175.40,-3.49,0.83,-0.00037,0.24,0.98,Post-Pubertal
Late_8,Ian Simmons,Late,0,11.37,138.13,70.21,67.28,35.35,11.37,138.13,14.83,160.10,17.83,144.85,-3.46,1.04,185.3,166.1,179.13,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_8,Ian Simmons,Late,3,11.62,138.39,71.16,67.95,35.56,11.37,138.13,14.89,160.36,17.89,187.14,-3.27,7.52,185.3,166.1,179.32,-10.01,0.74,-0.00242,0.58,0.77,Pre-Pubertal
Late_8,Ian Simmons,Late,6,11.87,140.27,72.27,68.95,37.53,11.37,138.13,14.92,161.20,17.92,197.09,-3.05,9.00,185.3,166.1,180.68,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_8,Ian Simmons,Late,9,12.12,142.52,72.32,69.68,38.22,11.37,138.13,15.06,160.27,18.06,190.08,-2.94,7.76,185.3,166.1,178.24,-8.61,0.64,-0.00167,0.62,0.80,Pre-Pubertal
Late_8,Ian Simmons,Late,12,12.37,144.46,73.57,70.93,38.74,11.37,138.13,15.08,160.99,18.08,202.27,-2.71,9.56,185.3,166.1,179.47,-8.61,0.64,-0.00167,0.62,0.80,Pre-Pubertal
Late_8,Ian Simmons,Late,15,12.62,146.85,75.06,71.65,38.82,11.37,138.13,15.06,161.78,18.06,164.63,-2.44,3.96,185.3,166.1,181.00,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_8,Ian Simmons,Late,18,12.87,147.84,75.6,72.35,39.78,11.37,138.13,15.15,162.37,18.15,196.13,-2.28,8.56,185.3,166.1,181.62,-8.61,0.64,-0.00167,0.62,0.81,Pre-Pubertal
Late_8,Ian Simmons,Late,21,13.12,149.98,76.41,73.52,40.67,11.37,138.13,15.20,160.52,18.20,178.01,-2.08,5.84,185.3,166.1,178.06,-7.13,0.59,-0.00116,0.61,0.84,Pre-Pubertal
Late_8,Ian Simmons,Late,24,13.37,151.44,77.05,74.65,42.2,11.37,138.13,15.27,161.18,18.27,164.34,-1.90,3.80,185.3,166.1,178.92,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_8,Ian Simmons,Late,27,13.62,152.39,77.94,74.81,42.34,11.37,138.13,15.31,161.59,18.31,211.36,-1.69,10.56,185.3,166.1,179.48,-7.13,0.59,-0.00116,0.61,0.85,Pre-Pubertal
Late_8,Ian Simmons,Late,30,13.87,155.03,78.68,75.86,43.01,11.37,138.13,15.36,162.62,18.36,191.24,-1.49,7.60,185.3,166.1,181.04,-7.13,0.59,-0.00116,0.61,0.86,PHV Initial Stage
Late_8,Ian Simmons,Late,33,14.12,156.93,80.04,76.8,44.3,11.37,138.13,15.33,160.11,18.33,176.29,-1.21,5.48,185.3,166.1,176.76,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_8,Ian Simmons,Late,36,14.37,158.3,80.83,78.39,45.58,11.37,138.13,15.38,160.69,18.38,176.80,-1.01,5.52,185.3,166.1,177.58,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_8,Ian Simmons,Late,39,14.62,159.68,82.06,79.01,45.39,11.37,138.13,15.36,161.12,18.36,216.67,-0.74,11.24,185.3,166.1,178.42,-5.76,0.61,-0.00083,0.55,0.89,PHV Initial Stage
Late_8,Ian Simmons,Late,42,14.87,162.49,83.17,79.3,46.3,11.37,138.13,15.35,162.07,18.35,190.06,-0.48,7.44,185.3,166.1,180.12,-5.76,0.61,-0.00083,0.55,0.90,PHV Second Stage
Late_8,Ian Simmons,Late,45,15.12,164.35,83.69,80.68,47.61,11.37,138.13,15.42,159.91,18.42,178.73,-0.30,5.76,185.3,166.1,176.05,-4.51,0.69,-0.00059,0.43,0.93,PHV Second Stage
Late_8,Ian Simmons,Late,48,15.37,165.79,84.11,81.7,48.76,11.37,138.13,15.50,160.66,18.50,179.19,-0.13,5.76,185.3,166.1,177.04,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_8,Ian Simmons,Late,51,15.62,167.23,85.4,81.81,49.31,11.37,138.13,15.46,161.14,18.46,199.36,0.16,8.64,185.3,166.1,178.02,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_8,Ian Simmons,Late,54,15.87,169.39,86.29,83.48,49.78,11.37,138.13,15.47,162.02,18.47,187.83,0.40,7.00,185.3,166.1,179.50,-4.51,0.69,-0.00059,0.43,0.94,PHV Second Stage
Late_8,Ian Simmons,Late,57,16.12,171.14,86.9,84.01,50.66,11.37,138.13,15.52,160.27,18.52,183.58,0.60,6.36,185.3,166.1,176.30,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_8,Ian Simmons,Late,60,16.37,172.73,87.99,84.85,51.87,11.37,138.13,15.49,160.99,18.49,183.43,0.88,6.36,185.3,166.1,177.62,-3.49,0.83,-0.00037,0.24,0.97,Post-Pubertal
Late_9,Adrian Coleman,Late,0,11.34,141.1,71.93,68.32,40.67,11.34,141.10,14.64,161.83,17.64,149.17,-3.30,1.28,179.4,170,180.67,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
Late_9,Adrian Coleman,Late,3,11.59,141.42,72.31,69.91,40.81,11.34,141.10,14.75,162.28,17.75,174.69,-3.16,5.24,179.4,170,180.91,-10.01,0.74,-0.00242,0.58,0.78,Pre-Pubertal
